255.83033752441406, 94.2745361328125, 418.4754333496094 
256.0186462402344, 93.15969848632812, 419.32171630859375 
251.7731170654297, 82.31436157226562, 416.5953674316406 
251.2748260498047, 80.99317169189453, 416.2973327636719 
254.3314666748047, 101.54635620117188, 415.2359619140625 
259.3867492675781, 98.73658752441406, 425.68231201171875 
258.9974670410156, 97.3843765258789, 425.5902404785156 
256.1926574707031, 95.13922119140625, 421.5219421386719 
254.3849639892578, 93.28623962402344, 419.0843200683594 
255.150390625, 92.38217163085938, 420.8833312988281 
257.33428955078125, 91.97846984863281, 425.028076171875 
257.9951477050781, 91.01764678955078, 426.66314697265625 
251.0972442626953, 85.09174346923828, 416.84149169921875 
251.3897705078125, 84.02625274658203, 417.8559265136719 
251.6297607421875, 82.94122314453125, 418.78399658203125 
251.44920349121094, 81.71769714355469, 419.0121154785156 
251.21600341796875, 80.47943878173828, 419.1513977050781 
251.67919921875, 102.41900634765625, 412.79119873046875 
254.2174072265625, 102.2626724243164, 417.4939270019531 
257.5924072265625, 102.41580200195312, 423.5831604003906 
258.6256408691406, 99.2013931274414, 426.9270324707031 
258.1859130859375, 97.82734680175781, 426.7480773925781 
255.13148498535156, 95.47935485839844, 422.23968505859375 
254.37741088867188, 94.01046752929688, 421.53009033203125 
254.25083923339844, 92.77806854248047, 421.85821533203125 
257.89056396484375, 92.90410614013672, 428.4426574707031 
260.2755432128906, 92.5505142211914, 432.9551086425781 
254.02781677246094, 89.14571380615234, 423.0990905761719 
251.8079071044922, 87.19428253173828, 419.9335632324219 
249.7444610595703, 85.31742095947266, 417.0197448730469 
250.87339782714844, 84.53591918945312, 419.4342956542969 
250.17034912109375, 83.13556671142578, 418.7867126464844 
250.35719299316406, 82.03376770019531, 419.6275329589844 
252.27191162109375, 81.48882293701172, 423.3687438964844 
255.94558715820312, 80.29801940917969, 430.6126708984375 
251.89328002929688, 106.82542419433594, 413.9712219238281 
252.235595703125, 105.7841796875, 415.0718078613281 
251.95372009277344, 104.48133087158203, 415.1451110839844 
254.42938232421875, 104.3121337890625, 419.7664794921875 
255.7088165283203, 103.63534545898438, 422.4219665527344 
256.0517578125, 102.57188415527344, 423.53363037109375 
259.621826171875, 102.78328704833984, 429.99139404296875 
257.31048583984375, 100.66081237792969, 426.7106018066406 
255.93569946289062, 98.92251586914062, 424.97491455078125 
255.75816345214844, 97.65472412109375, 425.2236328125 
255.78884887695312, 96.46760559082031, 425.81805419921875 
253.423828125, 94.38838195800781, 422.41912841796875 
254.6522216796875, 93.65331268310547, 425.0072021484375 
256.8185729980469, 93.24777221679688, 429.16766357421875 
257.1619873046875, 92.1690673828125, 430.28692626953125 
254.5875244140625, 90.05548858642578, 426.51910400390625 
251.59556579589844, 87.82069396972656, 422.03973388671875 
250.58335876464844, 86.296142578125, 420.8726806640625 
249.41448974609375, 84.72825622558594, 419.43768310546875 
248.6102752685547, 83.29393005371094, 418.61151123046875 
248.48361206054688, 82.09136962890625, 418.9241027832031 
249.8690643310547, 81.38292694091797, 421.78839111328125 
252.3499755859375, 81.01371002197266, 426.5099182128906 
250.89756774902344, 78.20771026611328, 425.11578369140625 
252.56088256835938, 111.480712890625, 415.9065856933594 
251.40037536621094, 109.7794418334961, 414.5343322753906 
250.75746154785156, 108.31319427490234, 414.0113830566406 
251.7718048095703, 107.56151580810547, 416.2251892089844 
253.51162719726562, 107.10720825195312, 419.64398193359375 
253.9048614501953, 106.07441711425781, 420.83807373046875 
255.0236053466797, 105.33802795410156, 423.23760986328125 
255.0025634765625, 104.12619018554688, 423.7476806640625 
256.2771911621094, 103.43795776367188, 426.4132080078125 
253.6128692626953, 101.16695404052734, 422.5216369628906 
254.08413696289062, 100.15752410888672, 423.84906005859375 
253.51858520507812, 98.7403335571289, 423.4465026855469 
254.11956787109375, 97.77778625488281, 424.9921875 
254.82440185546875, 96.84951782226562, 426.7140808105469 
255.68496704101562, 95.97354888916016, 428.6999206542969 
255.14529418945312, 94.57096099853516, 428.33843994140625 
254.24229431152344, 93.04094696044922, 427.36376953125 
255.98509216308594, 92.47569274902344, 430.8380126953125 
254.2517852783203, 90.65509796142578, 428.46160888671875 
251.8434295654297, 88.61373138427734, 424.9385986328125 
250.26486206054688, 86.88351440429688, 422.8070373535156 
250.0354766845703, 85.63059997558594, 422.9508056640625 
248.8197021484375, 84.04713439941406, 421.4227294921875 
246.51329040527344, 82.11221313476562, 418.0397644042969 
248.77574157714844, 81.69979858398438, 422.404541015625 
252.077392578125, 81.60301971435547, 428.5453796386719 
243.26197814941406, 74.19444274902344, 415.6217041015625 
241.47244262695312, 72.5193099975586, 413.0757751464844 
240.25413513183594, 71.03020477294922, 411.50048828125 
251.41737365722656, 112.97919464111328, 415.9476318359375 
252.11813354492188, 112.09606170654297, 417.64935302734375 
252.50965881347656, 111.07071685791016, 418.8410339355469 
250.7353515625, 109.09972381591797, 416.4369201660156 
253.4477996826172, 109.07703399658203, 421.48638916015625 
254.71658325195312, 108.41462707519531, 424.14337158203125 
255.3149871826172, 107.45851135253906, 425.68780517578125 
254.05609130859375, 105.72428894042969, 424.1339111328125 
253.1581573486328, 104.1510009765625, 423.177734375 
254.272705078125, 103.40508270263672, 425.58575439453125 
253.36163330078125, 101.83495330810547, 424.6036376953125 
251.9083251953125, 100.05854034423828, 422.7075500488281 
252.9714813232422, 99.28399658203125, 425.0330505371094 
254.86099243164062, 98.82028198242188, 428.7530517578125 
254.5304718017578, 97.48887634277344, 428.74139404296875 
255.18116760253906, 96.53223419189453, 430.3829650878906 
